@relation SieveQ1_Prediction
@attribute REt real 
@attribute REt-1 real 
@attribute REt-2 real 
@attribute REt-3 real 
@attribute REt-4 real 
@attribute REt-5 real 
@attribute Qt real 
@attribute Qt-1 real
@attribute Qt-2 real 
@attribute Qt+1 real
@data
0.0279,0.0545,0.0308,0.0867,0.0125,0.2483,47.21,47.21,47.21,47.21
0.0292,0.0279,0.0545,0.0308,0.0867,0.0125,47.21,47.21,47.21,48.12
0.127,0.0292,0.0279,0.0545,0.0308,0.0867,48.12,47.21,47.21,48.12
0.4355,0.127,0.0292,0.0279,0.0545,0.0308,48.12,48.12,47.21,49.94
0.8047,0.4355,0.127,0.0292,0.0279,0.0545,49.94,48.12,48.12,51.76
1.3053,0.8047,0.4355,0.127,0.0292,0.0279,51.76,49.94,48.12,56.31
2.1495,1.3053,0.8047,0.4355,0.127,0.0292,56.31,51.76,49.94,67.95
3.0031,2.1495,1.3053,0.8047,0.4355,0.127,67.95,56.31,51.76,93.25
3.5837,3.0031,2.1495,1.3053,0.8047,0.4355,93.25,67.95,56.31,142.2
3.7344,3.5837,3.0031,2.1495,1.3053,0.8047,142.2,93.25,67.95,236.5
5.4369,3.7344,3.5837,3.0031,2.1495,1.3053,236.5,142.2,93.25,361.07
7.7127,5.4369,3.7344,3.5837,3.0031,2.1495,361.07,236.5,142.2,443.72
7.512,7.7127,5.4369,3.7344,3.5837,3.0031,443.72,361.07,236.5,558.34
7.9422,7.512,7.7127,5.4369,3.7344,3.5837,558.34,443.72,361.07,630.2
8.7525,7.9422,7.512,7.7127,5.4369,3.7344,630.2,558.34,443.72,660.77
6.3631,8.7525,7.9422,7.512,7.7127,5.4369,660.77,630.2,558.34,663.34
4.7937,6.3631,8.7525,7.9422,7.512,7.7127,663.34,660.77,630.2,660.77
2.3645,4.7937,6.3631,8.7525,7.9422,7.512,660.77,663.34,660.77,676.23
2.4454,2.3645,4.7937,6.3631,8.7525,7.9422,676.23,660.77,663.34,707.52
1.5163,2.4454,2.3645,4.7937,6.3631,8.7525,707.52,676.23,660.77,747.29
1.0173,1.5163,2.4454,2.3645,4.7937,6.3631,747.29,707.52,676.23,752.65
0.6583,1.0173,1.5163,2.4454,2.3645,4.7937,752.65,747.29,707.52,723.34
0.3892,0.6583,1.0173,1.5163,2.4454,2.3645,723.34,752.65,747.29,660.77
0.4501,0.3892,0.6583,1.0173,1.5163,2.4454,660.77,723.34,752.65,572.97
0.4209,0.4501,0.3892,0.6583,1.0173,1.5163,572.97,660.77,723.34,484.8
0.5415,0.4209,0.4501,0.3892,0.6583,1.0173,484.8,572.97,660.77,380.13
0.382,0.5415,0.4209,0.4501,0.3892,0.6583,380.13,484.8,572.97,305.9
0.2524,0.382,0.5415,0.4209,0.4501,0.3892,305.9,380.13,484.8,275.64
0.4026,0.2524,0.382,0.5415,0.4209,0.4501,275.64,305.9,380.13,247.68
0.0422,0.4026,0.2524,0.382,0.5415,0.4209,247.68,275.64,305.9,219.73
0.0502,0.0422,0.4026,0.2524,0.382,0.5415,219.73,247.68,275.64,198.68
0,0.0502,0.0422,0.4026,0.2524,0.382,198.68,219.73,247.68,182.93
0,0,0.0502,0.0422,0.4026,0.2524,182.93,198.68,219.73,167.18
0,0,0,0.0502,0.0422,0.4026,167.18,182.93,198.68,153
0,0,0,0,0.0502,0.0422,153,167.18,182.93,143.55
0,0,0,0,0,0.0502,143.55,153,167.18,135.45
0,0,0,0,0,0,135.45,143.55,153,127.35
0.0615,0,0,0,0,0,127.35,135.45,143.55,120.6
0.2218,0.0615,0,0,0,0,120.6,127.35,135.45,113.85
0.1322,0.2218,0.0615,0,0,0,113.85,120.6,127.35,108.45
0.2627,0.1322,0.2218,0.0615,0,0,108.45,113.85,120.6,101.7
0.3433,0.2627,0.1322,0.2218,0.0615,0,101.7,108.45,113.85,97.85
0.004,0.3433,0.2627,0.1322,0.2218,0.0615,97.85,101.7,108.45,93.25
0.0148,0.004,0.3433,0.2627,0.1322,0.2218,93.25,97.85,101.7,90.95
0.0156,0.0148,0.004,0.3433,0.2627,0.1322,90.95,93.25,97.85,87.5
0.0264,0.0156,0.0148,0.004,0.3433,0.2627,87.5,90.95,93.25,84.05
0.1372,0.0264,0.0156,0.0148,0.004,0.3433,84.05,87.5,90.95,80.6
0.1479,0.1372,0.0264,0.0156,0.0148,0.004,80.6,84.05,87.5,77.15
0.0685,0.1479,0.1372,0.0264,0.0156,0.0148,77.15,80.6,84.05,74.85
0.1191,0.0685,0.1479,0.1372,0.0264,0.0156,74.85,77.15,80.6,73.7
0.0895,0.1191,0.0685,0.1479,0.1372,0.0264,73.7,74.85,77.15,71.4
0.0098,0.0895,0.1191,0.0685,0.1479,0.1372,71.4,73.7,74.85,70.25
0,0.0098,0.0895,0.1191,0.0685,0.1479,70.25,71.4,73.7,69.1
0,0,0.0098,0.0895,0.1191,0.0685,69.1,70.25,71.4,66.8
0,0,0,0.0098,0.0895,0.1191,66.8,69.1,70.25,65.65
0,0,0,0,0.0098,0.0895,65.65,66.8,69.1,64.5
0,0,0,0,0,0.0098,64.5,65.65,66.8,64.5
0,0,0,0,0,0,64.5,64.5,65.65,63.59
0.4443,0,0,0,0,0,63.59,64.5,64.5,62.68
0.4326,0.4443,0,0,0,0,62.68,63.59,64.5,62.68
0.0424,0.4326,0.4443,0,0,0,62.68,62.68,63.59,62.68
0.2627,0.0424,0.4326,0.4443,0,0,62.68,62.68,62.68,61.77
0.1836,0.2627,0.0424,0.4326,0.4443,0,61.77,62.68,62.68,61.77
1.0947,0.1836,0.2627,0.0424,0.4326,0.4443,61.77,61.77,62.68,61.77
0.3162,1.0947,0.1836,0.2627,0.0424,0.4326,61.77,61.77,61.77,62.68
0.2879,0.3162,1.0947,0.1836,0.2627,0.0424,62.68,61.77,61.77,63.59
0.5199,0.2879,0.3162,1.0947,0.1836,0.2627,63.59,62.68,61.77,64.5
0.4319,0.5199,0.2879,0.3162,1.0947,0.1836,64.5,63.59,62.68,66.8
0.3541,0.4319,0.5199,0.2879,0.3162,1.0947,66.8,64.5,63.59,69.1
0.2662,0.3541,0.4319,0.5199,0.2879,0.3162,69.1,66.8,64.5,73.7
1.2984,0.2662,0.3541,0.4319,0.5199,0.2879,73.7,69.1,66.8,77.15
1.5803,1.2984,0.2662,0.3541,0.4319,0.5199,77.15,73.7,69.1,80.6
0.272,1.5803,1.2984,0.2662,0.3541,0.4319,80.6,77.15,73.7,84.05
0.1835,0.272,1.5803,1.2984,0.2662,0.3541,84.05,80.6,77.15,84.05
0.3046,0.1835,0.272,1.5803,1.2984,0.2662,84.05,84.05,80.6,81.75
0.3354,0.3046,0.1835,0.272,1.5803,1.2984,81.75,84.05,84.05,78.3
0.4758,0.3354,0.3046,0.1835,0.272,1.5803,78.3,81.75,84.05,78.3
0.9555,0.4758,0.3354,0.3046,0.1835,0.272,78.3,78.3,81.75,78.3
0.3532,0.9555,0.4758,0.3354,0.3046,0.1835,78.3,78.3,78.3,78.3
0.3292,0.3532,0.9555,0.4758,0.3354,0.3046,78.3,78.3,78.3,78.3
0.1341,0.3292,0.3532,0.9555,0.4758,0.3354,78.3,78.3,78.3,76
0.059,0.1341,0.3292,0.3532,0.9555,0.4758,76,78.3,78.3,73.7
0.1649,0.059,0.1341,0.3292,0.3532,0.9555,73.7,76,78.3,71.4
0.3727,0.1649,0.059,0.1341,0.3292,0.3532,71.4,73.7,76,70.25
1.2824,0.3727,0.1649,0.059,0.1341,0.3292,70.25,71.4,73.7,69.1
0.4229,1.2824,0.3727,0.1649,0.059,0.1341,69.1,70.25,71.4,69.1
0.4341,0.4229,1.2824,0.3727,0.1649,0.059,69.1,69.1,70.25,69.1
0.2457,0.4341,0.4229,1.2824,0.3727,0.1649,69.1,69.1,69.1,69.1
0,0.2457,0.4341,0.4229,1.2824,0.3727,69.1,69.1,69.1,69.1
0.0004,0,0.2457,0.4341,0.4229,1.2824,69.1,69.1,69.1,67.95
0.0832,0.0004,0,0.2457,0.4341,0.4229,67.95,69.1,69.1,66.8
0,0.0832,0.0004,0,0.2457,0.4341,66.8,67.95,69.1,64.5
0,0,0.0832,0.0004,0,0.2457,64.5,66.8,67.95,63.59
0,0,0,0.0832,0.0004,0,63.59,64.5,66.8,62.68
0,0,0,0,0.0832,0.0004,62.68,63.59,64.5,60.86
0,0,0,0,0,0.0832,60.86,62.68,63.59,59.95
0,0,0,0,0,0,59.95,60.86,62.68,58.13
0,0,0,0,0,0,58.13,59.95,60.86,57.22
0,0,0,0,0,0,57.22,58.13,59.95,55.4
0,0,0,0,0,0,55.4,57.22,58.13,54.49
0,0,0,0,0,0,54.49,55.4,57.22,53.58
0,0,0,0,0,0,53.58,54.49,55.4,52.67
0,0,0,0,0,0,52.67,53.58,54.49,51.76
0,0,0,0,0,0,51.76,52.67,53.58,50.85
0,0,0,0,0,0,50.85,51.76,52.67,49.94
0,0,0,0,0,0,49.94,50.85,51.76,49.03
0.0073,0,0,0,0,0,49.03,49.94,50.85,48.12
0,0.0073,0,0,0,0,48.12,49.03,49.94,47.21
0,0,0.0073,0,0,0,47.21,48.12,49.03,46.3
0,0,0,0.0073,0,0,46.3,47.21,48.12,45.39
0,0,0,0,0.0073,0,45.39,46.3,47.21,44.48
0,0,0,0,0,0.0073,44.48,45.39,46.3,43.57
0,0,0,0,0,0,43.57,44.48,45.39,42.66
0,0,0,0,0,0,42.66,43.57,44.48,42.66
0,0,0,0,0,0,42.66,42.66,43.57,41.75
0,0,0,0,0,0,41.75,42.66,42.66,40.84
0,0,0,0,0,0,40.84,41.75,42.66,39.93
0,0,0,0,0,0,39.93,40.84,41.75,39.02
0,0,0,0,0,0,39.02,39.93,40.84,39.02
0,0,0,0,0,0,39.02,39.02,39.93,37.2
0,0,0,0,0,0,37.2,39.02,39.02,37.2
0,0,0,0,0,0,37.2,37.2,39.02,36.58
0,0,0,0,0,0,36.58,37.2,37.2,36.58
0,0,0,0,0,0,36.58,36.58,37.2,36.58
0,0,0,0,0,0,36.58,36.58,36.58,36.58
0.0667,0,0,0,0,0,36.58,36.58,36.58,35.96
0.0029,0.0667,0,0,0,0,35.96,36.58,36.58,35.96
0.096,0.0029,0.0667,0,0,0,35.96,35.96,36.58,35.34
0.9875,0.096,0.0029,0.0667,0,0,35.34,35.96,35.96,35.34
1.0489,0.9875,0.096,0.0029,0.0667,0,35.34,35.34,35.96,35.34
0.622,1.0489,0.9875,0.096,0.0029,0.0667,35.34,35.34,35.34,37.2
0.9782,0.622,1.0489,0.9875,0.096,0.0029,37.2,35.34,35.34,37.2
1.3476,0.9782,0.622,1.0489,0.9875,0.096,37.2,37.2,35.34,38.11
1.2982,1.3476,0.9782,0.622,1.0489,0.9875,38.11,37.2,37.2,39.93
0.7193,1.2982,1.3476,0.9782,0.622,1.0489,39.93,38.11,37.2,44.48
1.4309,0.7193,1.2982,1.3476,0.9782,0.622,44.48,39.93,38.11,54.49
1.603,1.4309,0.7193,1.2982,1.3476,0.9782,54.49,44.48,39.93,87.5
2.3955,1.603,1.4309,0.7193,1.2982,1.3476,87.5,54.49,44.48,136.8
1.7682,2.3955,1.603,1.4309,0.7193,1.2982,136.8,87.5,54.49,151.65
2.8812,1.7682,2.3955,1.603,1.4309,0.7193,151.65,136.8,87.5,193.95
2.6043,2.8812,1.7682,2.3955,1.603,1.4309,193.95,151.65,136.8,243.95
1.7374,2.6043,2.8812,1.7682,2.3955,1.603,243.95,193.95,151.65,258.86
2.1104,1.7374,2.6043,2.8812,1.7682,2.3955,258.86,243.95,193.95,238.36
3.3031,2.1104,1.7374,2.6043,2.8812,1.7682,238.36,258.86,243.95,219.73
3.7756,3.3031,2.1104,1.7374,2.6043,2.8812,219.73,238.36,258.86,225.32
4.7177,3.7756,3.3031,2.1104,1.7374,2.6043,225.32,219.73,238.36,264.45
6.3393,4.7177,3.7756,3.3031,2.1104,1.7374,264.45,225.32,219.73,321.93
5.5205,6.3393,4.7177,3.7756,3.3031,2.1104,321.93,264.45,225.32,367.39
1.721,5.5205,6.3393,4.7177,3.7756,3.3031,367.39,321.93,264.45,393.02
0.6608,1.721,5.5205,6.3393,4.7177,3.7756,393.02,367.39,321.93,382.27
0.5988,0.6608,1.721,5.5205,6.3393,4.7177,382.27,393.02,367.39,356.88
0.6352,0.5988,0.6608,1.721,5.5205,6.3393,356.88,382.27,393.02,325.98
0.5808,0.6352,0.5988,0.6608,1.721,5.5205,325.98,356.88,382.27,283.09
0.1863,0.5808,0.6352,0.5988,0.6608,1.721,283.09,325.98,356.88,229.05
0.0628,0.1863,0.5808,0.6352,0.5988,0.6608,229.05,283.09,325.98,187.65
0.1008,0.0628,0.1863,0.5808,0.6352,0.5988,187.65,229.05,283.09,173.48
0.6505,0.1008,0.0628,0.1863,0.5808,0.6352,173.48,187.65,229.05,162.45
1.121,0.6505,0.1008,0.0628,0.1863,0.5808,162.45,173.48,187.65,153
0.282,1.121,0.6505,0.1008,0.0628,0.1863,153,162.45,173.48,144.9
0.5935,0.282,1.121,0.6505,0.1008,0.0628,144.9,153,162.45,136.8
0.3554,0.5935,0.282,1.121,0.6505,0.1008,136.8,144.9,153,128.7
0.0076,0.3554,0.5935,0.282,1.121,0.6505,128.7,136.8,144.9,120.6
0,0.0076,0.3554,0.5935,0.282,1.121,120.6,128.7,136.8,112.5
0,0,0.0076,0.3554,0.5935,0.282,112.5,120.6,128.7,107.1
0,0,0,0.0076,0.3554,0.5935,107.1,112.5,120.6,100.35
0,0,0,0,0.0076,0.3554,100.35,107.1,112.5,96.7
0,0,0,0,0,0.0076,96.7,100.35,107.1,93.25
0,0,0,0,0,0,93.25,96.7,100.35,88.65
0,0,0,0,0,0,88.65,93.25,96.7,85.2
0,0,0,0,0,0,85.2,88.65,93.25,81.75
0,0,0,0,0,0,81.75,85.2,88.65,78.3
0,0,0,0,0,0,78.3,81.75,85.2,76
0,0,0,0,0,0,76,78.3,81.75,72.55
0,0,0,0,0,0,72.55,76,78.3,69.1
0,0,0,0,0,0,69.1,72.55,76,65.65
0,0,0,0,0,0,65.65,69.1,72.55,63.59
0,0,0,0,0,0,63.59,65.65,69.1,61.77
0,0,0,0,0,0,61.77,63.59,65.65,59.95
0,0,0,0,0,0,59.95,61.77,63.59,58.13
0,0,0,0,0,0,58.13,59.95,61.77,57.22
0,0,0,0,0,0,57.22,58.13,59.95,55.4
0,0,0,0,0,0,55.4,57.22,58.13,53.58
0,0,0,0,0,0,53.58,55.4,57.22,52.67
0,0,0,0,0,0,52.67,53.58,55.4,50.85
0,0,0,0,0,0,50.85,52.67,53.58,49.94
0,0,0,0,0,0,49.94,50.85,52.67,48.12
0,0,0,0,0,0,48.12,49.94,50.85,47.21
0,0,0,0,0,0,47.21,48.12,49.94,46.3
0,0,0,0,0,0,46.3,47.21,48.12,45.39
0,0,0,0,0,0,45.39,46.3,47.21,43.57
0,0,0,0,0,0,43.57,45.39,46.3,42.66
0,0,0,0,0,0,42.66,43.57,45.39,41.75
0,0,0,0,0,0,41.75,42.66,43.57,40.84
0,0,0,0,0,0,40.84,41.75,42.66,39.93
0,0,0,0,0,0,39.93,40.84,41.75,39.02
0,0,0,0,0,0,39.02,39.93,40.84,38.11
0,0,0,0,0,0,38.11,39.02,39.93,37.2
0,0,0,0,0,0,37.2,38.11,39.02,37.2
0,0,0,0,0,0,37.2,37.2,38.11,36.58
0,0,0,0,0,0,36.58,37.2,37.2,35.96
0,0,0,0,0,0,35.96,36.58,37.2,35.96
0,0,0,0,0,0,35.96,35.96,36.58,35.34
0,0,0,0,0,0,35.34,35.96,35.96,35.34
0,0,0,0,0,0,35.34,35.34,35.96,34.72
0,0,0,0,0,0,34.72,35.34,35.34,34.72
0,0,0,0,0,0,34.72,34.72,35.34,34.72
0,0,0,0,0,0,34.72,34.72,34.72,34.1
0,0,0,0,0,0,34.1,34.72,34.72,33.48
0,0,0,0,0,0,33.48,34.1,34.72,33.48
0,0,0,0,0,0,33.48,33.48,34.1,32.86
0,0,0,0,0,0,32.86,33.48,33.48,32.24
0,0,0,0,0,0,32.24,32.86,33.48,32.24
0,0,0,0,0,0,32.24,32.24,32.86,32.24
0,0,0,0,0,0,32.24,32.24,32.24,31.62
0,0,0,0,0,0,31.62,32.24,32.24,31.62
0,0,0,0,0,0,31.62,31.62,32.24,31.62
0,0,0,0,0,0,31.62,31.62,31.62,31
0,0,0,0,0,0,31,31.62,31.62,31
0,0,0,0,0,0,31,31,31.62,30.38
0,0,0,0,0,0,30.38,31,31,30.38
0,0,0,0,0,0,30.38,30.38,31,29.76
0,0,0,0,0,0,29.76,30.38,30.38,29.14
0,0,0,0,0,0,29.14,29.76,30.38,29.14
0,0,0,0,0,0,29.14,29.14,29.76,29.14
0,0,0,0,0,0,29.14,29.14,29.14,29.14
0,0,0,0,0,0,29.14,29.14,29.14,29.14
0,0,0,0,0,0,29.14,29.14,29.14,28.52
0,0,0,0,0,0,28.52,29.14,29.14,28.52
0,0,0,0,0,0,28.52,28.52,29.14,27.9
0,0,0,0,0,0,27.9,28.52,28.52,27.9
0,0,0,0,0,0,27.9,27.9,28.52,27.28
0,0,0,0,0,0,27.28,27.9,27.9,27.28
0,0,0,0,0,0,27.28,27.28,27.9,27.28
0,0,0,0,0,0,27.28,27.28,27.28,27.28
0,0,0,0,0,0,27.28,27.28,27.28,26.66
0,0,0,0,0,0,26.66,27.28,27.28,26.66
0,0,0,0,0,0,26.66,26.66,27.28,26.04
0,0,0,0,0,0,26.04,26.66,26.66,26.04
0,0,0,0,0,0,26.04,26.04,26.66,25.42
0,0,0,0,0,0,25.42,26.04,26.04,25.42
0,0,0,0,0,0,25.42,25.42,26.04,24.8
0,0,0,0,0,0,24.8,25.42,25.42,24.8
0,0,0,0,0,0,24.8,24.8,25.42,24.8
0,0,0,0,0,0,24.8,24.8,24.8,24.3
0.0594,0,0,0,0,0,24.3,24.8,24.8,24.3
0,0.0594,0,0,0,0,24.3,24.3,24.8,24.3
0,0,0.0594,0,0,0,24.3,24.3,24.3,24.3
0,0,0,0.0594,0,0,24.3,24.3,24.3,23.79
0,0,0,0,0.0594,0,23.79,24.3,24.3,23.79
0,0,0,0,0,0.0594,23.79,23.79,24.3,23.29
0,0,0,0,0,0,23.29,23.79,23.79,23.29
0,0,0,0,0,0,23.29,23.29,23.79,23.29
0,0,0,0,0,0,23.29,23.29,23.29,23.29
0,0,0,0,0,0,23.29,23.29,23.29,22.78
0,0,0,0,0,0,22.78,23.29,23.29,22.78
0,0,0,0,0,0,22.78,22.78,23.29,22.78
0,0,0,0,0,0,22.78,22.78,22.78,22.28
0,0,0,0,0,0,22.28,22.78,22.78,22.28
0,0,0,0,0,0,22.28,22.28,22.78,22.28
0,0,0,0,0,0,22.28,22.28,22.28,22.28
0,0,0,0,0,0,22.28,22.28,22.28,21.77
0,0,0,0,0,0,21.77,22.28,22.28,21.77
0,0,0,0,0,0,21.77,21.77,22.28,21.77
0,0,0,0,0,0,21.77,21.77,21.77,21.77
0,0,0,0,0,0,21.77,21.77,21.77,21.77
0,0,0,0,0,0,21.77,21.77,21.77,21.77
0,0,0,0,0,0,21.77,21.77,21.77,21.77
0,0,0,0,0,0,21.77,21.77,21.77,21.77
0.0253,0,0,0,0,0,21.77,21.77,21.77,21.77
0,0.0253,0,0,0,0,21.77,21.77,21.77,21.77
0,0,0.0253,0,0,0,21.77,21.77,21.77,21.77
0.0192,0,0,0.0253,0,0,21.77,21.77,21.77,21.77
0,0.0192,0,0,0.0253,0,21.77,21.77,21.77,21.27
0,0,0.0192,0,0,0.0253,21.27,21.77,21.77,21.27
0,0,0,0.0192,0,0,21.27,21.27,21.77,21.27
0,0,0,0,0.0192,0,21.27,21.27,21.27,21.27
0,0,0,0,0,0.0192,21.27,21.27,21.27,20.76
0,0,0,0,0,0,20.76,21.27,21.27,20.76
0,0,0,0,0,0,20.76,20.76,21.27,20.76
0,0,0,0,0,0,20.76,20.76,20.76,20.76
0,0,0,0,0,0,20.76,20.76,20.76,20.76
0,0,0,0,0,0,20.76,20.76,20.76,20.76
0,0,0,0,0,0,20.76,20.76,20.76,20.26
0,0,0,0,0,0,20.26,20.76,20.76,20.26
0,0,0,0,0,0,20.26,20.26,20.76,20.26
0,0,0,0,0,0,20.26,20.26,20.26,20.26
0,0,0,0,0,0,20.26,20.26,20.26,20.26
